trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
185,False,"{'a': 0.1, 'e': 0.8310273589761736}",20,3,-154.14871860502763,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 4}",1
186,False,"{'a': 0.1, 'e': 0.8301963316171974}",25,1,-103.62008151267584,"{0: 17, 1: 2, 2: 2, 3: 1, 4: 2}",1
187,False,"{'a': 0.1, 'e': 0.8293661352855802}",30,19,-38.401610583318295,"{0: 7, 1: 1, 2: 2, 3: 1, 4: 0}",1
188,False,"{'a': 0.1, 'e': 0.8285367691502946}",25,0,-128.63462018806763,"{0: 16, 1: 3, 2: 3, 3: 1, 4: 2}",0
189,False,"{'a': 0.1, 'e': 0.8277082323811443}",25,1,-18.23578985007551,"{0: 18, 1: 4, 2: 2, 3: 0, 4: 0}",1
190,False,"{'a': 0.1, 'e': 0.8268805241487632}",20,3,-78.76792702410185,"{0: 10, 1: 1, 2: 5, 3: 0, 4: 1}",1
191,False,"{'a': 0.1, 'e': 0.8260536436246144}",20,0,-31.54617392072511,"{0: 15, 1: 2, 2: 2, 3: 1, 4: 0}",0
192,False,"{'a': 0.1, 'e': 0.8252275899809898}",20,0,-172.75551301582453,"{0: 9, 1: 3, 2: 5, 3: 0, 4: 3}",0
193,False,"{'a': 0.1, 'e': 0.8244023623910088}",25,0,-63.16875411631549,"{0: 17, 1: 2, 2: 5, 3: 1, 4: 0}",0
194,False,"{'a': 0.1, 'e': 0.8235779600286178}",25,0,-136.15323972029617,"{0: 16, 1: 3, 2: 2, 3: 2, 4: 2}",0
195,False,"{'a': 0.1, 'e': 0.8227543820685892}",20,0,-18.950228290155277,"{0: 15, 1: 2, 2: 3, 3: 0, 4: 0}",0
196,False,"{'a': 0.1, 'e': 0.8219316276865206}",25,0,-44.50418676429399,"{0: 20, 1: 1, 2: 3, 3: 0, 4: 1}",0
197,False,"{'a': 0.1, 'e': 0.8211096960588341}",30,11,4.757886247151816,"{0: 17, 1: 1, 2: 1, 3: 0, 4: 0}",1
198,False,"{'a': 0.1, 'e': 0.8202885863627752}",30,0,-60.33163537462697,"{0: 20, 1: 5, 2: 4, 3: 1, 4: 0}",0
199,False,"{'a': 0.1, 'e': 0.8194682977764125}",20,0,-98.35790354620852,"{0: 12, 1: 2, 2: 3, 3: 2, 4: 1}",1
200,False,"{'a': 0.1, 'e': 0.818648829478636}",20,5,-95.8722564081308,"{0: 9, 1: 2, 2: 2, 3: 0, 4: 2}",1
201,False,"{'a': 0.1, 'e': 0.8178301806491574}",20,16,5.6034967420609085,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
202,False,"{'a': 0.1, 'e': 0.8170123504685082}",20,0,-50.38533161122178,"{0: 15, 1: 2, 2: 2, 3: 0, 4: 1}",0
203,False,"{'a': 0.1, 'e': 0.8161953381180397}",25,2,-148.8828297496971,"{0: 15, 1: 1, 2: 4, 3: 0, 4: 3}",1
204,False,"{'a': 0.1, 'e': 0.8153791427799216}",20,12,-21.792136752951283,"{0: 5, 1: 0, 2: 3, 3: 0, 4: 0}",1
205,False,"{'a': 0.1, 'e': 0.8145637636371417}",25,12,-56.968544155413966,"{0: 9, 1: 1, 2: 1, 3: 1, 4: 1}",1
206,False,"{'a': 0.1, 'e': 0.8137491998735046}",25,0,-34.35260137155602,"{0: 20, 1: 1, 2: 3, 3: 1, 4: 0}",0
207,False,"{'a': 0.1, 'e': 0.812935450673631}",20,0,-97.73375088136032,"{0: 14, 1: 2, 2: 2, 3: 0, 4: 2}",0
208,False,"{'a': 0.1, 'e': 0.8121225152229574}",20,0,-12.590481317796135,"{0: 17, 1: 0, 2: 3, 3: 0, 4: 0}",0
209,False,"{'a': 0.1, 'e': 0.8113103927077344}",20,0,-119.20279817665866,"{0: 13, 1: 1, 2: 3, 3: 1, 4: 2}",0
210,False,"{'a': 0.1, 'e': 0.8104990823150267}",25,0,-141.53461029135283,"{0: 13, 1: 5, 2: 5, 3: 0, 4: 2}",0
211,False,"{'a': 0.1, 'e': 0.8096885832327116}",20,0,-180.4508039239724,"{0: 9, 1: 1, 2: 5, 3: 3, 4: 2}",0
212,False,"{'a': 0.1, 'e': 0.8088788946494789}",30,0,-124.608358345068,"{0: 21, 1: 3, 2: 3, 3: 1, 4: 2}",0
213,False,"{'a': 0.1, 'e': 0.8080700157548294}",20,0,-168.83856952459737,"{0: 10, 1: 2, 2: 5, 3: 0, 4: 3}",0
214,False,"{'a': 0.1, 'e': 0.8072619457390746}",25,15,-6.3191064150312695,"{0: 8, 1: 0, 2: 2, 3: 0, 4: 0}",1
215,False,"{'a': 0.1, 'e': 0.8064546837933355}",20,0,-70.97963273606047,"{0: 13, 1: 3, 2: 3, 3: 0, 4: 1}",0
216,False,"{'a': 0.1, 'e': 0.8056482291095421}",25,0,-174.72573006681995,"{0: 14, 1: 4, 2: 3, 3: 1, 4: 3}",0
217,False,"{'a': 0.1, 'e': 0.8048425808804326}",30,2,-99.44075151071056,"{0: 16, 1: 6, 2: 5, 3: 0, 4: 1}",1
218,False,"{'a': 0.1, 'e': 0.8040377382995522}",20,0,-111.71912907784869,"{0: 12, 1: 1, 2: 4, 3: 2, 4: 1}",0
219,False,"{'a': 0.1, 'e': 0.8032337005612527}",20,12,-9.867508438984423,"{0: 6, 1: 0, 2: 2, 3: 0, 4: 0}",1
220,False,"{'a': 0.1, 'e': 0.8024304668606914}",20,0,-41.64832384101957,"{0: 16, 1: 1, 2: 2, 3: 0, 4: 1}",0
221,False,"{'a': 0.1, 'e': 0.8016280363938307}",20,0,-100.23245409639678,"{0: 14, 1: 1, 2: 3, 3: 0, 4: 2}",0
222,False,"{'a': 0.1, 'e': 0.8008264083574369}",25,10,-99.90554459187246,"{0: 8, 1: 2, 2: 2, 3: 2, 4: 1}",1
223,False,"{'a': 0.1, 'e': 0.8000255819490795}",20,2,-111.86885829703247,"{0: 13, 1: 2, 2: 0, 3: 0, 4: 3}",1
224,False,"{'a': 0.1, 'e': 0.7992255563671304}",20,0,-60.303210710223205,"{0: 13, 1: 1, 2: 5, 3: 1, 4: 0}",0
225,False,"{'a': 0.1, 'e': 0.7984263308107633}",30,0,-150.58671233552323,"{0: 18, 1: 2, 2: 8, 3: 0, 4: 2}",1
226,False,"{'a': 0.1, 'e': 0.7976279044799526}",25,0,-127.51245728501202,"{0: 15, 1: 2, 2: 6, 3: 0, 4: 2}",0
227,False,"{'a': 0.1, 'e': 0.7968302765754727}",30,0,-186.0252714147494,"{0: 20, 1: 1, 2: 3, 3: 3, 4: 3}",0
228,False,"{'a': 0.1, 'e': 0.7960334462988972}",20,0,-55.86764864530862,"{0: 11, 1: 4, 2: 5, 3: 0, 4: 0}",0
229,False,"{'a': 0.1, 'e': 0.7952374128525983}",30,0,-174.35109542405246,"{0: 18, 1: 3, 2: 6, 3: 0, 4: 3}",0
230,False,"{'a': 0.1, 'e': 0.7944421754397457}",30,16,-39.22915518324271,"{0: 8, 1: 1, 2: 5, 3: 0, 4: 0}",1
231,False,"{'a': 0.1, 'e': 0.7936477332643059}",25,12,-5.652727613935136,"{0: 10, 1: 1, 2: 2, 3: 0, 4: 0}",1
232,False,"{'a': 0.1, 'e': 0.7928540855310416}",20,0,-30.418922023851053,"{0: 15, 1: 2, 2: 2, 3: 1, 4: 0}",0
233,False,"{'a': 0.1, 'e': 0.7920612314455105}",25,0,-26.163768147083957,"{0: 20, 1: 1, 2: 4, 3: 0, 4: 0}",0
234,False,"{'a': 0.1, 'e': 0.7912691702140651}",30,0,-46.302896034053006,"{0: 25, 1: 2, 2: 1, 3: 1, 4: 1}",0
235,False,"{'a': 0.1, 'e': 0.790477901043851}",20,0,-137.40280527265875,"{0: 10, 1: 3, 2: 4, 3: 1, 4: 2}",0
236,False,"{'a': 0.1, 'e': 0.7896874231428072}",20,0,-38.68085499256285,"{0: 14, 1: 2, 2: 3, 3: 1, 4: 0}",0
237,False,"{'a': 0.1, 'e': 0.7888977357196644}",25,3,-45.18363432966571,"{0: 17, 1: 2, 2: 2, 3: 0, 4: 1}",1
238,False,"{'a': 0.1, 'e': 0.7881088379839447}",20,0,-175.1123710722239,"{0: 8, 1: 4, 2: 5, 3: 0, 4: 3}",0
239,False,"{'a': 0.1, 'e': 0.7873207291459607}",25,0,-65.22031898719936,"{0: 19, 1: 0, 2: 5, 3: 0, 4: 1}",0
240,False,"{'a': 0.1, 'e': 0.7865334084168147}",25,4,-86.20729304986742,"{0: 12, 1: 4, 2: 4, 3: 0, 4: 1}",1
241,False,"{'a': 0.1, 'e': 0.7857468750083979}",30,17,-39.13736867247318,"{0: 9, 1: 3, 2: 0, 3: 0, 4: 1}",1
242,False,"{'a': 0.1, 'e': 0.7849611281333895}",25,0,-143.75142735477098,"{0: 17, 1: 2, 2: 3, 3: 0, 4: 3}",0
243,False,"{'a': 0.1, 'e': 0.784176167005256}",25,0,-110.18235697791847,"{0: 16, 1: 1, 2: 6, 3: 1, 4: 1}",0
244,False,"{'a': 0.1, 'e': 0.7833919908382508}",30,0,-171.20415097781978,"{0: 21, 1: 1, 2: 3, 3: 2, 4: 3}",0
245,False,"{'a': 0.1, 'e': 0.7826085988474126}",25,11,-9.340683169712007,"{0: 12, 1: 0, 2: 1, 3: 1, 4: 0}",1
246,False,"{'a': 0.1, 'e': 0.7818259902485653}",30,13,-9.486245306888552,"{0: 13, 1: 2, 2: 2, 3: 0, 4: 0}",1
247,False,"{'a': 0.1, 'e': 0.7810441642583167}",25,0,-93.74765533246357,"{0: 17, 1: 1, 2: 5, 3: 1, 4: 1}",0
248,False,"{'a': 0.1, 'e': 0.7802631200940584}",20,10,-31.4895798035523,"{0: 5, 1: 2, 2: 3, 3: 0, 4: 0}",1
249,False,"{'a': 0.1, 'e': 0.7794828569739644}",30,0,-144.94807042101576,"{0: 18, 1: 2, 2: 8, 3: 0, 4: 2}",0
250,False,"{'a': 0.1, 'e': 0.7787033741169904}",20,11,-20.92363612878639,"{0: 6, 1: 2, 2: 0, 3: 1, 4: 0}",1
251,False,"{'a': 0.1, 'e': 0.7779246707428734}",25,0,-55.087391770660396,"{0: 21, 1: 1, 2: 1, 3: 1, 4: 1}",0
252,False,"{'a': 0.1, 'e': 0.7771467460721305}",30,0,-110.62603655025113,"{0: 17, 1: 8, 2: 3, 3: 1, 4: 1}",0
253,False,"{'a': 0.1, 'e': 0.7763695993260584}",25,0,-40.44358264910543,"{0: 21, 1: 1, 2: 2, 3: 0, 4: 1}",0
254,False,"{'a': 0.1, 'e': 0.7755932297267324}",20,0,-88.12396966541543,"{0: 11, 1: 3, 2: 3, 3: 3, 4: 0}",0
255,False,"{'a': 0.1, 'e': 0.7748176364970056}",20,6,-10.234622480077636,"{0: 11, 1: 1, 2: 2, 3: 0, 4: 0}",1
256,False,"{'a': 0.1, 'e': 0.7740428188605086}",20,0,-138.52000315798534,"{0: 12, 1: 0, 2: 5, 3: 1, 4: 2}",0
257,False,"{'a': 0.1, 'e': 0.7732687760416481}",20,5,-71.73282735078367,"{0: 11, 1: 0, 2: 1, 3: 2, 4: 1}",1
258,False,"{'a': 0.1, 'e': 0.7724955072656065}",20,4,-101.2047454794511,"{0: 10, 1: 0, 2: 4, 3: 0, 4: 2}",1
259,False,"{'a': 0.1, 'e': 0.7717230117583408}",20,7,-97.53710873264446,"{0: 6, 1: 1, 2: 4, 3: 1, 4: 1}",1
260,False,"{'a': 0.1, 'e': 0.7709512887465825}",30,0,-147.1554019577919,"{0: 21, 1: 2, 2: 4, 3: 0, 4: 3}",0
261,False,"{'a': 0.1, 'e': 0.7701803374578359}",20,2,-28.202700929914716,"{0: 13, 1: 2, 2: 2, 3: 1, 4: 0}",1
262,False,"{'a': 0.1, 'e': 0.7694101571203781}",25,0,-78.07363612094233,"{0: 17, 1: 2, 2: 5, 3: 0, 4: 1}",0
263,False,"{'a': 0.1, 'e': 0.7686407469632577}",30,0,-24.469590871859822,"{0: 23, 1: 4, 2: 3, 3: 0, 4: 0}",0
264,False,"{'a': 0.1, 'e': 0.7678721062162944}",20,0,-62.389849838521705,"{0: 16, 1: 0, 2: 2, 3: 1, 4: 1}",0
265,False,"{'a': 0.1, 'e': 0.7671042341100781}",30,0,-103.18445571332029,"{0: 20, 1: 0, 2: 9, 3: 0, 4: 1}",0
266,False,"{'a': 0.1, 'e': 0.766337129875968}",30,0,-102.41426072957807,"{0: 21, 1: 3, 2: 3, 3: 2, 4: 1}",0
267,False,"{'a': 0.1, 'e': 0.7655707927460921}",20,0,-103.95024140321824,"{0: 14, 1: 2, 2: 1, 3: 1, 4: 2}",0
268,False,"{'a': 0.1, 'e': 0.764805221953346}",20,0,-102.80385480724141,"{0: 11, 1: 2, 2: 5, 3: 1, 4: 1}",0
269,False,"{'a': 0.1, 'e': 0.7640404167313927}",25,0,-59.111565748659366,"{0: 16, 1: 2, 2: 7, 3: 0, 4: 0}",0
270,False,"{'a': 0.1, 'e': 0.7632763763146613}",20,1,-84.62441139538619,"{0: 15, 1: 0, 2: 1, 3: 1, 4: 2}",1
271,False,"{'a': 0.1, 'e': 0.7625130999383466}",30,12,0.5900888976914025,"{0: 15, 1: 1, 2: 2, 3: 0, 4: 0}",1
272,False,"{'a': 0.1, 'e': 0.7617505868384082}",20,0,-171.97259592012134,"{0: 10, 1: 3, 2: 3, 3: 1, 4: 3}",0
273,False,"{'a': 0.1, 'e': 0.7609888362515699}",20,0,-131.3041490217038,"{0: 12, 1: 1, 2: 4, 3: 1, 4: 2}",0
274,False,"{'a': 0.1, 'e': 0.7602278474153183}",25,0,-56.49456516571854,"{0: 19, 1: 1, 2: 4, 3: 0, 4: 1}",0
275,False,"{'a': 0.1, 'e': 0.759467619567903}",20,0,-68.69844903183164,"{0: 12, 1: 2, 2: 5, 3: 1, 4: 0}",0
276,False,"{'a': 0.1, 'e': 0.7587081519483351}",20,0,-69.09959461073527,"{0: 12, 1: 4, 2: 3, 3: 0, 4: 1}",0
277,False,"{'a': 0.1, 'e': 0.7579494437963867}",25,0,-61.2086375342121,"{0: 17, 1: 4, 2: 2, 3: 2, 4: 0}",0
278,False,"{'a': 0.1, 'e': 0.7571914943525904}",25,14,10.43788346310542,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
279,False,"{'a': 0.1, 'e': 0.7564343028582378}",30,15,-137.18527434339802,"{0: 6, 1: 3, 2: 3, 3: 1, 4: 2}",1
280,False,"{'a': 0.1, 'e': 0.7556778685553796}",20,0,-50.31527851025063,"{0: 16, 1: 0, 2: 3, 3: 0, 4: 1}",0
281,False,"{'a': 0.1, 'e': 0.7549221906868242}",20,6,-74.03009985946493,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 2}",1
282,False,"{'a': 0.1, 'e': 0.7541672684961374}",30,0,-190.70155267180743,"{0: 19, 1: 1, 2: 5, 3: 2, 4: 3}",0
283,False,"{'a': 0.1, 'e': 0.7534131012276413}",20,0,-114.26657667277645,"{0: 11, 1: 4, 2: 3, 3: 0, 4: 2}",0
284,False,"{'a': 0.1, 'e': 0.7526596881264136}",25,0,-109.19758237347052,"{0: 21, 1: 0, 2: 1, 3: 0, 4: 3}",0
285,False,"{'a': 0.1, 'e': 0.7519070284382872}",20,0,-168.68252153567707,"{0: 9, 1: 1, 2: 7, 3: 1, 4: 2}",0
286,False,"{'a': 0.1, 'e': 0.7511551214098489}",20,0,-127.16236992932605,"{0: 12, 1: 2, 2: 3, 3: 1, 4: 2}",0
287,False,"{'a': 0.1, 'e': 0.750403966288439}",20,0,-95.80021071233712,"{0: 14, 1: 2, 2: 2, 3: 0, 4: 2}",0
288,False,"{'a': 0.1, 'e': 0.7496535623221505}",30,0,-222.90846111224735,"{0: 16, 1: 4, 2: 4, 3: 3, 4: 3}",0
289,False,"{'a': 0.1, 'e': 0.7489039087598284}",25,0,-164.43278454984986,"{0: 14, 1: 2, 2: 5, 3: 2, 4: 2}",0
290,False,"{'a': 0.1, 'e': 0.7481550048510686}",25,7,-52.70330000558126,"{0: 13, 1: 1, 2: 3, 3: 0, 4: 1}",1
291,False,"{'a': 0.1, 'e': 0.7474068498462175}",30,0,-150.13739601981902,"{0: 19, 1: 3, 2: 4, 3: 2, 4: 2}",0
292,False,"{'a': 0.1, 'e': 0.7466594429963713}",25,6,18.144929632016215,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 0}",1
293,False,"{'a': 0.1, 'e': 0.745912783553375}",25,0,-45.98510260665612,"{0: 19, 1: 2, 2: 2, 3: 2, 4: 0}",0
294,False,"{'a': 0.1, 'e': 0.7451668707698216}",25,0,-174.2176805661073,"{0: 14, 1: 2, 2: 5, 3: 1, 4: 3}",0
295,False,"{'a': 0.1, 'e': 0.7444217038990517}",30,5,-163.13118541952286,"{0: 15, 1: 2, 2: 5, 3: 0, 4: 3}",1
296,False,"{'a': 0.1, 'e': 0.7436772821951526}",30,0,-83.65500868879523,"{0: 21, 1: 3, 2: 5, 3: 0, 4: 1}",0
297,False,"{'a': 0.1, 'e': 0.7429336049129575}",20,0,-8.96495732822344,"{0: 15, 1: 4, 2: 1, 3: 0, 4: 0}",0
298,False,"{'a': 0.1, 'e': 0.7421906713080445}",20,0,-109.93209981586152,"{0: 11, 1: 3, 2: 3, 3: 2, 4: 1}",0
299,False,"{'a': 0.1, 'e': 0.7414484806367364}",25,0,-111.36689710204448,"{0: 14, 1: 2, 2: 8, 3: 0, 4: 1}",0
300,False,"{'a': 0.1, 'e': 0.7407070321560997}",25,9,-121.58231828544953,"{0: 9, 1: 1, 2: 3, 3: 1, 4: 2}",1
301,False,"{'a': 0.1, 'e': 0.7399663251239436}",30,0,-204.90020921912134,"{0: 16, 1: 3, 2: 7, 3: 1, 4: 3}",0
302,False,"{'a': 0.1, 'e': 0.7392263587988196}",20,0,-56.32247213235871,"{0: 13, 1: 3, 2: 3, 3: 1, 4: 0}",0
303,False,"{'a': 0.1, 'e': 0.7384871324400207}",20,0,-48.42170979553131,"{0: 13, 1: 3, 2: 3, 3: 1, 4: 0}",0
304,False,"{'a': 0.1, 'e': 0.7377486453075807}",20,0,-113.26601829265473,"{0: 12, 1: 2, 2: 4, 3: 0, 4: 2}",0
305,False,"{'a': 0.1, 'e': 0.737010896662273}",20,0,-107.77349589722115,"{0: 14, 1: 2, 2: 1, 3: 1, 4: 2}",0
306,False,"{'a': 0.1, 'e': 0.7362738857656108}",30,0,-44.096576965406854,"{0: 22, 1: 1, 2: 7, 3: 0, 4: 0}",0
307,False,"{'a': 0.1, 'e': 0.7355376118798452}",25,6,-53.91554209908407,"{0: 13, 1: 1, 2: 3, 3: 2, 4: 0}",1
308,False,"{'a': 0.1, 'e': 0.7348020742679654}",20,0,-36.994010779445574,"{0: 14, 1: 0, 2: 6, 3: 0, 4: 0}",0
309,False,"{'a': 0.1, 'e': 0.7340672721936974}",20,0,-38.65165186027367,"{0: 15, 1: 4, 2: 0, 3: 0, 4: 1}",0
310,False,"{'a': 0.1, 'e': 0.7333332049215037}",25,0,-113.34304010485599,"{0: 16, 1: 2, 2: 4, 3: 2, 4: 1}",0
311,False,"{'a': 0.1, 'e': 0.7325998717165821}",25,0,-121.19806947114397,"{0: 17, 1: 1, 2: 4, 3: 1, 4: 2}",0
312,False,"{'a': 0.1, 'e': 0.7318672718448656}",20,0,-183.6416247442276,"{0: 10, 1: 1, 2: 5, 3: 1, 4: 3}",0
313,False,"{'a': 0.1, 'e': 0.7311354045730207}",20,9,-34.34669766823813,"{0: 7, 1: 1, 2: 2, 3: 1, 4: 0}",1
314,False,"{'a': 0.1, 'e': 0.7304042691684477}",20,0,-108.37212458472939,"{0: 12, 1: 1, 2: 4, 3: 2, 4: 1}",0
315,False,"{'a': 0.1, 'e': 0.7296738648992792}",25,0,-23.602966843085234,"{0: 18, 1: 4, 2: 3, 3: 0, 4: 0}",0
316,False,"{'a': 0.1, 'e': 0.7289441910343799}",20,0,-102.9506172274478,"{0: 15, 1: 0, 2: 2, 3: 1, 4: 2}",0
317,False,"{'a': 0.1, 'e': 0.7282152468433455}",20,4,-28.477599890443628,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 1}",1
318,False,"{'a': 0.1, 'e': 0.7274870315965022}",30,14,-108.55011045163435,"{0: 8, 1: 3, 2: 3, 3: 0, 4: 2}",1
319,False,"{'a': 0.1, 'e': 0.7267595445649057}",20,1,-20.247215656051957,"{0: 15, 1: 0, 2: 4, 3: 0, 4: 0}",1
320,False,"{'a': 0.1, 'e': 0.7260327850203407}",25,0,-90.20807800049226,"{0: 18, 1: 0, 2: 5, 3: 1, 4: 1}",0
321,False,"{'a': 0.1, 'e': 0.7253067522353204}",25,0,-52.01177868194118,"{0: 17, 1: 3, 2: 4, 3: 1, 4: 0}",0
322,False,"{'a': 0.1, 'e': 0.724581445483085}",20,0,-64.27051562695623,"{0: 15, 1: 1, 2: 2, 3: 1, 4: 1}",0
323,False,"{'a': 0.1, 'e': 0.723856864037602}",25,0,-75.58276875525792,"{0: 16, 1: 4, 2: 4, 3: 0, 4: 1}",0
324,False,"{'a': 0.1, 'e': 0.7231330071735643}",20,13,-11.211065596380426,"{0: 4, 1: 3, 2: 0, 3: 0, 4: 0}",1
325,False,"{'a': 0.1, 'e': 0.7224098741663908}",20,8,-63.693017852455256,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 2}",1
326,False,"{'a': 0.1, 'e': 0.7216874642922244}",25,7,-87.26581214353725,"{0: 10, 1: 3, 2: 3, 3: 1, 4: 1}",1
327,False,"{'a': 0.1, 'e': 0.7209657768279322}",30,0,-184.74292593315954,"{0: 19, 1: 2, 2: 4, 3: 2, 4: 3}",0
328,False,"{'a': 0.1, 'e': 0.7202448110511043}",20,0,-49.13933474973634,"{0: 13, 1: 1, 2: 6, 3: 0, 4: 0}",0
329,False,"{'a': 0.1, 'e': 0.7195245662400531}",25,0,-45.18606219329763,"{0: 20, 1: 1, 2: 3, 3: 0, 4: 1}",0
330,False,"{'a': 0.1, 'e': 0.7188050416738131}",25,11,-69.17572651416192,"{0: 9, 1: 2, 2: 1, 3: 1, 4: 1}",1
331,False,"{'a': 0.1, 'e': 0.7180862366321393}",20,0,-28.332881653987,"{0: 15, 1: 1, 2: 4, 3: 0, 4: 0}",0
332,False,"{'a': 0.1, 'e': 0.7173681503955072}",25,11,-41.427401504088785,"{0: 8, 1: 4, 2: 1, 3: 1, 4: 0}",1
333,False,"{'a': 0.1, 'e': 0.7166507822451117}",30,0,1.3977973749523698,"{0: 25, 1: 3, 2: 2, 3: 0, 4: 0}",0
334,False,"{'a': 0.1, 'e': 0.7159341314628666}",30,0,-151.95288632730154,"{0: 17, 1: 3, 2: 8, 3: 0, 4: 2}",0
335,False,"{'a': 0.1, 'e': 0.7152181973314037}",25,0,-115.21745229545444,"{0: 18, 1: 1, 2: 2, 3: 2, 4: 2}",0
336,False,"{'a': 0.1, 'e': 0.7145029791340722}",20,9,-28.801010161071915,"{0: 7, 1: 2, 2: 1, 3: 1, 4: 0}",1
337,False,"{'a': 0.1, 'e': 0.7137884761549381}",30,15,-15.677026605676332,"{0: 10, 1: 4, 2: 1, 3: 0, 4: 0}",1
338,False,"{'a': 0.1, 'e': 0.7130746876787832}",25,0,-46.306522462983914,"{0: 21, 1: 0, 2: 3, 3: 0, 4: 1}",0
339,False,"{'a': 0.1, 'e': 0.7123616129911045}",20,9,-36.92986680113376,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 1}",1
340,False,"{'a': 0.1, 'e': 0.7116492513781133}",20,0,-111.72467713836696,"{0: 13, 1: 1, 2: 4, 3: 0, 4: 2}",0
341,False,"{'a': 0.1, 'e': 0.7109376021267352}",30,15,-8.350536177389943,"{0: 12, 1: 1, 2: 2, 3: 0, 4: 0}",1
342,False,"{'a': 0.1, 'e': 0.7102266645246085}",20,0,-89.54877827543241,"{0: 14, 1: 3, 2: 1, 3: 0, 4: 2}",0
343,False,"{'a': 0.1, 'e': 0.7095164378600839}",25,0,-5.311083638834367,"{0: 21, 1: 1, 2: 3, 3: 0, 4: 0}",0
344,False,"{'a': 0.1, 'e': 0.7088069214222238}",25,14,-33.03178634547841,"{0: 6, 1: 1, 2: 4, 3: 0, 4: 0}",1
345,False,"{'a': 0.1, 'e': 0.7080981145008015}",20,0,-28.81915173097744,"{0: 15, 1: 3, 2: 1, 3: 1, 4: 0}",0
346,False,"{'a': 0.1, 'e': 0.7073900163863007}",20,16,7.127569718017002,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
347,False,"{'a': 0.1, 'e': 0.7066826263699144}",20,7,-14.40035306641892,"{0: 10, 1: 0, 2: 3, 3: 0, 4: 0}",1
348,False,"{'a': 0.1, 'e': 0.7059759437435444}",20,6,10.103076219432541,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
349,False,"{'a': 0.1, 'e': 0.7052699677998009}",25,0,-110.70055812127084,"{0: 15, 1: 3, 2: 5, 3: 1, 4: 1}",0
350,False,"{'a': 0.1, 'e': 0.704564697832001}",20,0,-33.77916837649315,"{0: 15, 1: 0, 2: 5, 3: 0, 4: 0}",0
351,False,"{'a': 0.1, 'e': 0.7038601331341691}",20,10,-26.45074917357905,"{0: 6, 1: 1, 2: 3, 3: 0, 4: 0}",1
352,False,"{'a': 0.1, 'e': 0.7031562730010349}",30,0,-129.0803251883963,"{0: 21, 1: 4, 2: 2, 3: 0, 4: 3}",0
353,False,"{'a': 0.1, 'e': 0.7024531167280339}",25,0,-177.69622423820238,"{0: 16, 1: 0, 2: 4, 3: 2, 4: 3}",0
354,False,"{'a': 0.1, 'e': 0.7017506636113059}",25,17,-38.42437819027152,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 1}",1
355,False,"{'a': 0.1, 'e': 0.7010489129476946}",20,0,-53.825851319467475,"{0: 17, 1: 0, 2: 1, 3: 1, 4: 1}",0
356,False,"{'a': 0.1, 'e': 0.7003478640347469}",25,0,-124.05267518873202,"{0: 14, 1: 3, 2: 6, 3: 1, 4: 1}",0
357,False,"{'a': 0.1, 'e': 0.6996475161707122}",20,0,-57.54492495759517,"{0: 12, 1: 3, 2: 5, 3: 0, 4: 0}",0
358,False,"{'a': 0.1, 'e': 0.6989478686545415}",20,3,-21.478571822113942,"{0: 13, 1: 2, 2: 1, 3: 1, 4: 0}",1
359,False,"{'a': 0.1, 'e': 0.698248920785887}",30,0,-153.6576692354592,"{0: 14, 1: 9, 2: 5, 3: 0, 4: 2}",0
360,False,"{'a': 0.1, 'e': 0.6975506718651011}",25,0,-221.68411054139662,"{0: 14, 1: 3, 2: 3, 3: 0, 4: 5}",0
361,False,"{'a': 0.1, 'e': 0.6968531211932361}",20,0,-145.56636636773558,"{0: 10, 1: 1, 2: 7, 3: 0, 4: 2}",0
362,False,"{'a': 0.1, 'e': 0.6961562680720428}",30,0,-49.395455096924444,"{0: 21, 1: 3, 2: 6, 3: 0, 4: 0}",0
363,False,"{'a': 0.1, 'e': 0.6954601118039707}",20,11,-58.13403211888427,"{0: 6, 1: 0, 2: 1, 3: 1, 4: 1}",1
364,False,"{'a': 0.1, 'e': 0.6947646516921667}",20,0,-106.37916576586659,"{0: 12, 1: 4, 2: 2, 3: 0, 4: 2}",0
365,False,"{'a': 0.1, 'e': 0.6940698870404746}",20,0,-125.73765910442958,"{0: 15, 1: 1, 2: 0, 3: 1, 4: 3}",0
366,False,"{'a': 0.1, 'e': 0.6933758171534341}",20,10,-11.493018893113609,"{0: 7, 1: 1, 2: 2, 3: 0, 4: 0}",1
367,False,"{'a': 0.1, 'e': 0.6926824413362807}",30,0,-117.15782575493144,"{0: 18, 1: 3, 2: 7, 3: 1, 4: 1}",0
368,False,"{'a': 0.1, 'e': 0.6919897588949444}",20,0,-94.3003150934575,"{0: 12, 1: 0, 2: 5, 3: 3, 4: 0}",0
